naam,uri_naam,uri_amco,amco,cbs_code,geonames,startjaar,eindjaar,provincie
Maire,http://www.gemeentegeschiedenis.nl/gemeentenaam/Maire,http://www.gemeentegeschiedenis.nl/amco/10480,10480,,0,oudsher,1816,Zeeland
Mariekerke,http://www.gemeentegeschiedenis.nl/gemeentenaam/Mariekerke,http://www.gemeentegeschiedenis.nl/amco/11221,11221,686,0,1966,1997,Zeeland
Meliskerke,http://www.gemeentegeschiedenis.nl/gemeentenaam/Meliskerke,http://www.gemeentegeschiedenis.nl/amco/11221,11221,1112,0,oudsher,1966,Zeeland
Middelburg [Ze],http://www.gemeentegeschiedenis.nl/gemeentenaam/Middelburg_Ze,http://www.gemeentegeschiedenis.nl/amco/10122,10122,687,2750894,oudsher,heden,Zeeland
Middenschouwen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Middenschouwen,http://www.gemeentegeschiedenis.nl/amco/10837,10837,688,0,1961,1997,Zeeland
Neuzen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Neuzen,http://www.gemeentegeschiedenis.nl/amco/10704,10704,715,,oudsher,1877,Zeeland
Nieuw- en Sint Joosland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuw-_en_Sint_Joosland,http://www.gemeentegeschiedenis.nl/amco/11340,11340,1117,0,1816,1966,Zeeland
Nieuwerkerk [Duiveland],http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuwerkerk_Duiveland,http://www.gemeentegeschiedenis.nl/amco/10911,10911,1122,0,oudsher,1961,Zeeland
Nieuwerkerke [Schouwen],http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuwerkerke_Schouwen,http://www.gemeentegeschiedenis.nl/amco/10014,10014,,0,oudsher,1813,Zeeland
Nieuwlande [ZBev],http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuwlande_ZBev,http://www.gemeentegeschiedenis.nl/amco/10800,10800,,0,oudsher,1816,Zeeland
Nieuwland [Walcheren],http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuwland_Walcheren,http://www.gemeentegeschiedenis.nl/amco/11340,11340,,0,oudsher,1816,Zeeland
Nieuw-Strijen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuw-Strijen,http://www.gemeentegeschiedenis.nl/amco/10459,10459,,0,oudsher,1813,Zeeland
Nieuwvliet,http://www.gemeentegeschiedenis.nl/gemeentenaam/Nieuwvliet,http://www.gemeentegeschiedenis.nl/amco/11165,11165,690,0,oudsher,1970,Zeeland
Nisse,http://www.gemeentegeschiedenis.nl/gemeentenaam/Nisse,http://www.gemeentegeschiedenis.nl/amco/11086,11086,691,0,oudsher,1970,Zeeland
Noord-Beveland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Noord-Beveland,http://www.gemeentegeschiedenis.nl/amco/10250,10250,1695,6544253,1995,heden,Zeeland
Noordgouwe,http://www.gemeentegeschiedenis.nl/gemeentenaam/Noordgouwe,http://www.gemeentegeschiedenis.nl/amco/11107,11107,1128,0,oudsher,1961,Zeeland
Noordwelle,http://www.gemeentegeschiedenis.nl/gemeentenaam/Noordwelle,http://www.gemeentegeschiedenis.nl/amco/10055,10055,1129,0,oudsher,1961,Zeeland
Oostburg,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oostburg,http://www.gemeentegeschiedenis.nl/amco/10782,10782,692,0,oudsher,2003,Zeeland
Oost- en Middelzwake,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oost-_en_Middelzwake,http://www.gemeentegeschiedenis.nl/amco/11393,11393,,0,oudsher,1816,Zeeland
Oost- en West-Souburg,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oost-_en_West-Souburg,http://www.gemeentegeschiedenis.nl/amco/11396,11396,1135,0,1835,1966,Zeeland
Oosterland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oosterland,http://www.gemeentegeschiedenis.nl/amco/11237,11237,1136,0,oudsher,1961,Zeeland
Oostkapelle,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oostkapelle,http://www.gemeentegeschiedenis.nl/amco/10720,10720,1137,0,oudsher,1966,Zeeland
Oost-Souburg,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oost-Souburg,http://www.gemeentegeschiedenis.nl/amco/11396,11396,1353,0,oudsher,1835,Zeeland
Ossenisse,http://www.gemeentegeschiedenis.nl/gemeentenaam/Ossenisse,http://www.gemeentegeschiedenis.nl/amco/10841,10841,1138,0,oudsher,1936,Zeeland
Oudelande,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oudelande,http://www.gemeentegeschiedenis.nl/amco/11139,11139,695,0,oudsher,1970,Zeeland
Oud-Vossemeer,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oud-Vossemeer,http://www.gemeentegeschiedenis.nl/amco/10134,10134,696,0,oudsher,1971,Zeeland
Ouwerkerk,http://www.gemeentegeschiedenis.nl/gemeentenaam/Ouwerkerk,http://www.gemeentegeschiedenis.nl/amco/10968,10968,1148,0,oudsher,1961,Zeeland
Overslag,http://www.gemeentegeschiedenis.nl/gemeentenaam/Overslag,http://www.gemeentegeschiedenis.nl/amco/10730,10730,697,0,oudsher,1970,Zeeland
Ovezande,http://www.gemeentegeschiedenis.nl/gemeentenaam/Ovezande,http://www.gemeentegeschiedenis.nl/amco/11422,11422,698,0,oudsher,1970,Zeeland
Philippine,http://www.gemeentegeschiedenis.nl/gemeentenaam/Philippine,http://www.gemeentegeschiedenis.nl/amco/10486,10486,699,0,oudsher,1970,Zeeland
Poortvliet,http://www.gemeentegeschiedenis.nl/gemeentenaam/Poortvliet,http://www.gemeentegeschiedenis.nl/amco/11181,11181,700,0,oudsher,1971,Zeeland
Reimerswaal,http://www.gemeentegeschiedenis.nl/gemeentenaam/Reimerswaal,http://www.gemeentegeschiedenis.nl/amco/10077,10077,703,2748254,1970,heden,Zeeland
